Author,author_id
L.M. Montgomery/Susan O'Malley,739
Arthur Conan Doyle,740
Arthur Conan Doyle/Leslie S. Klinger,741
E.J. Wagner,742
Arthur Conan Doyle/John Gielgud/Ralph Richardson/Orson Welles,743
Nick Rennison,744
NOT A BOOK,745
Arthur Conan Doyle/Paul Bachem,746
Eric Tyson,747
Eric Tyson/Rich Tennant,748
Clare Naylor,749
Bruce H. Wilkinson/David Kopp/Heather Harpham Kopp,750
Lois Lowry,751
Bill Brittain/Andrew Glass,752
Jack Weatherford,753
Claire Messud,754
Zadie Smith,755
Libba Bray,756
Kym Douglas/Cindy Pearlman,757
Anna Sewell,758
Ann Patchett,759
Norman Sherry,760
Graham Greene/Pico Iyer,761
Graham Greene/John Updike,762
Graham Greene,763
Graham Greene/Christopher Hitchens,764
Graham Greene/Paul Theroux,765
Graham Greene/Robert  Stone,766
Chuck Palahniuk,767
Herman Melville/Warner Berthoff,768
Herman Melville/Robert Penn Warren,769
Herman Melville/G. Thomas Tanselle,770
Herman Melville/Harrison Hayford,771
Herman Melville/Harold Beaver,772
Helen Ericson,773
Maya Gold,774
Ian Fleming,775
Madeleine Brent,776
Jack Kerouac/George Condo,777
Noel Streatfeild,778
Noel Streatfeild/Diane Goode,779
Rumer Godden/Gary Blythe,780
Rumer Godden,781
Rumer Godden/Christian Birmingham,782
Anne Chisholm,783
Jonathan Franzen,784
Lisa Whelchel/Stormie Omartian,785
P.D. James,786
Henri Blocher,787
Nina Bangs,788
Michael Jan Friedman,789
P.D. James/Christa Seibicke,790
Miguel de Cervantes Saavedra/Edith Grossman/Harold Bloom,791
Miguel de Cervantes Saavedra/John Rutherford/Roberto González Echevarría,792
Miguel de Cervantes Saavedra/Walter Starkie,793
Miguel de Cervantes Saavedra/Tobias Smollett/Carlos Fuentes,794
Vladimir Nabokov/Fredson Bowers/Guy Davenport/Miguel de Cervantes Saavedra/Samuel Putnam,795
Marianne Sturman,796
J.A. Jance,797
Fern Michaels,798
Eric Klinenberg,799
Lora Leigh/Sherri L. King/Lorie O'Clare/Jaci Burton,800
Ruth Prawer Jhabvala,801
Sarah Macdonald,802
Joel Salatin/Michael Pollan,803
Nicole Krauss,804
Thomas E. Woods Jr.,805
Tom Standage,806
Karen Armstrong,807
Ernest Hemingway/William Hurt,808
Barbara Fairchild,809
Ina Garten/Melanie Acevedo,810
Diane Johnson,811
Leonard Michaels/Diane Johnson,812
Diane Johnson/Carlos Milla Soler/Roberto Fernandez Sastre,813
Laura Dave,814
Dan Simmons/Carlos Alberto Gardini,815
Dan Simmons,816
J. Michael Straczynski/Dan Jurgens,817
Dan Simmons/Joachim Körber,818
Dan Simmons/Guy Abadia,819
Michael Chabon,820
Michael Chabon/Glen David Gold/Bill Sienkiewicz/Howard Chaykin/Gene Colan/Steve Lieber/Eric Wight/Kevin  McCarthy,821
Max Lucado,822
Paulo Coelho/Amanda Hopkinson/Nick Caistor,823
J.D. Salinger,824
Brenda Walpole,825
Bret Easton Ellis,826
Scott Turow,827
Pete Hautman,828
Ronald B. Flowers,829
Thomas  Moore,830
Elizabeth Clare Prophet,831
Arielle Ford/Deepak Chopra,832
Viktor E. Frankl/Harold S. Kushner/William J. Winslade/Isle Lasch,833
Viktor E. Frankl/Gordon W. Allport/Ilse Lasch,834
Eric R. Kandel,835
Peter Kent,836
Andy Hunt/Dave Thomas,837
Johanna Rothman/Esther Derby,838
Anne Hoppus,839
Brigid Avison,840
Roderick Townley,841
Ray Oldenburg,842
James C. Collins/Jerry I. Porras,843
Amy Sedaris,844
David Sedaris/Richard Yates/Dorothy Parker/Joyce Carol Oates/Lorrie Moore/Flannery O'Connor/Amy Hempel/Akhil   Sharma/Tim Johnston/Tobias Wolff/Sarah Vowell/Charles Baxter/Jhumpa Lahiri/Katherine Mansfield/Alice Munro/Jean Thompson/Frank Gannon/Patricia Highsmith/Jincy Willett,845
Ben Mezrich,846
Pat Williams/Peggy Matthews Rose,847
Efrem Smith/Phil   Jackson,848
Tom Stanton,849
James Ellroy,850
Hans Blumenberg,851
Greg  Taylor,852
Larry Burkett,853
Robert Anton Wilson,854
Dan Brown/Paul Michael,855
Dan Brown/Juanjo Estrella,856
Bart D. Ehrman,857
Nick Hornby/Sarah Vowell/Jess Walter/Jennie Erdal/Joshua Ferris,858
Nick Hornby,859
Nick Hornby/D.J. Taylor/Huw Richards/Chris Pierson/Roddy Doyle/Harry Ritchie/Harry Pearson/Olly Wicken/Graham Brack/Matt Nation/Ed Horton/Don  Watson,860
Ruth Downie,861
Middlesex Borough Heritage Committee,862
Stephen J. Burn,863
Anthony Kiedis,864
Éric-Emmanuel Schmitt,865
Sonallah Ibrahim/صنع الله إبراهيم/Anthony Calderbank,866
Sarah Dessen,867
Dale Brown/Jim DeFelice,868
Chris  Williams/Sandy Petersen,869
Aidan Hartley,870
Anderson Cooper,871
Michael Herr,872
Bentley Little,873
Robert D. Siegel/Todd Hanson/Carol Kolb/The Onion,874
Ian Whybrow/Deborah Allwright,875
Joanne Rocklin/Meredith Johnson,876
Anthony Loyd,877
Anthony Shadid,878
Suketu Mehta,879
Andrew X. Pham,880
Chanrithy Him,881
Loung Ung,882
Ray Bradbury/Christopher Hurt,883
John Steinbeck/Robert DeMott/Mick Wiggins,884
Kelly McGrath Vlcek/CliffsNotes/John Steinbeck,885
Neil Gaiman,886
Jon Meacham,887
Stephen Oppenheimer,888
Yona Zeldis McDonough/Nancy Harrison/Jill Weber,889
Harrison Edward Livingstone,890
Robert Dallek,891
Augusten Burroughs,892
M. Scott Peck,893
John Irving,894
Atul Gawande/Susanne Kuhlmann-Krieg,895
Judith Viorst/Richard  Hull,896
Helen Fielding,897
Carlos Ruiz Zafón,898
Ruby K. Payne,899
Carlos Ruiz Zafón/Lucia Graves,900
David A. Black/David Heinemeier Hansson,901
E.L. Konigsburg,902
Sylvia Engdahl,903
Sylvia Engdahl/Lois Lowry,904
Jonathan Safran Foer,905
Matt Ridley,906
David W. Mount,907
James Shreeve,908
Glen David Gold,909
Sandra Boynton,910
Doreen Cronin/Betsy Lewin,911
Lisa Wheeler/Ponder Goembel,912
Charles A. Peek/CliffsNotes/Joseph Heller,913
Joseph Heller,914
Liza Dalby,915
New Scientist/Mick O'Hare,916
Gabriel García Márquez/Curt Meyer-Clason,917
Ernest Hemingway/John Hemingway/Patrick Hemingway/Gregory H. Hemingway/Charles Scribner Jr.,918
Mark Bailey/Edward Hemingway,919
Ernest Hemingway,920
Sven Regener/John Brownjohn,921
Carlene Fredericka Brennen/Hilary Hemingway,922
Ernest Hemingway/Charlton Heston,923
F. Scott Fitzgerald/Matthew J. Bruccoli,924
F. Scott Fitzgerald/Matthew J. Bruccoli/Judith S. Baughman,925
F. Scott Fitzgerald/Dave Page/Patricia Hampl,926
F. Scott Fitzgerald/Arnold Goldman/Richard Godden,927
Kathleen Parkinson/F. Scott Fitzgerald,928
F. Scott Fitzgerald/Tim Robbins,929
F. Scott Fitzgerald/Alexander Scourby,930
Kate Maurer/F. Scott Fitzgerald/CliffsNotes,931
F. Scott Fitzgerald,932
Noah Gordon,933
Noah Gordon/Mirjana Cvekić/Ljiljana Cvekić,934
Noah Eli Gordon,935
Noah Gordon/Elsa Mateo,936
Mark Haddon/Peter   Sutton,937
Paula S. Fass,938
Steven L. Layne,939
F. Scott Fitzgerald/James L.W. West III,940
Sun Tzu/Samuel B. Griffith,941
Scott   Cunningham/Peter Kuper/Seth Tobocman/Sabrina Jones,942
Time-Life Books,943
George Lucas,944
Robert L. O'Connell/John    Batchelor,945
John Warry/Phillip de ste. Croix,946
John Steinbeck/Susan Shillinglaw,947
John Steinbeck/Elaine Steinbeck/Robert DeMott,948
John Steinbeck/Richard Astro,949
Dava Sobel/William J.H. Andrewes/William J. H. Andrewes,950
Dava Sobel/Neil Armstrong,951
Rebecca Aberg/Jeanne Clidas,952
William Andrewes,953
Gavin Menzies,954
Kristi Gold,955
Nathaniel Philbrick,956
Lerone Bennett Jr.,957
Salman Rushdie,958
Salman Rushdie/Paul Birkbeck,959
Steve McConnell,960
Dale Carnegie,961
Dale Carnegie/Dorothy Carnegie,962
Dale Carnegie/Stuart R. Levine/Michael A. Crom,963
Alice   Miller/Ruth Ward,964
Alice   Miller,965
Spencer Johnson/Kenneth H. Blanchard,966
W. Chan Kim/Renée Mauborgne,967
Joseph Conrad,968
Joseph Conrad/Cedric Watts,969
Frank McCourt,970
Jerome K. Jerome,971
Jerome K. Jerome/Jeremy Lewis,972
Haruki Murakami/Philip Gabriel,973
Fyodor Dostoyevsky/Constance Garnett/Manuel Komroff/John Bayley,974
Fyodor Dostoyevsky/Fyodor Dostoevsky/Richard Pevear/Larissa Volokhonsky,975
Fyodor Dostoyevsky/David McDuff,976
Fyodor Dostoyevsky/Richard Pevear/Larissa Volokhonsky,977
Fyodor Dostoyevsky/Simon Vance/Thomas R. Beyer Jr.,978
Fyodor Dostoyevsky/Constance Garnett/Maire Jaanus,979
James Lamar Roberts/Gary Carey,980
Peter Menzel/Faith D'Aluisio,981
Eric Carle,982
Don    Wood,983
Elinor J. Pinczes/Bonnie Mackain,984
Amitav Ghosh,985
Geneen Roth,986
Dave Eggers,987
Lisa McCourt/Cyd Moore,988
Geraldine Brooks,989
Tanya Remer Altmann/American Academy of Pediatrics,990
Stephen King/Bernie Wrightson,991
Kurt Vonnegut Jr./Daniel Simon,992
Kurt Vonnegut Jr.,993
Harold Bloom/Terry Southern/David H. Goldsmith/James Lundquist/Lawrence R. Broer/Peter J. Reed/Loree Rackstraw/William S. Doxey/Jerome Klinkowitz/Richard Giannone/John L. Simons/Leonard Mustazza/Zoltan Ab di-Nagy/Peter Freese/Wendy B. Faris,994
Anita Diamant,995
Sandra Hack Polaski,996
Ann Finding,997
Tracy Chevalier/Marie-Odile Fortier-Masek,998
Christopher   Clark,999
Jean Rabe,1000
Antony Beevor,1001
Ian McEwan,1002
Alma Flor Ada/Elivia Savadier,1003
Ken Follett,1004
Marcia Angell,1005
Ken Follett/David Tennant,1006
Yukito Kishiro,1007
John E. Upledger,1008
Julia Child/Alex Prud'Homme,1009
Stephen King,1010
Margaret Atwood/Valerie Martin,1011
Margaret Atwood,1012
Barron's,1013
Aldous Huxley,1014
Aldous Huxley/Huston Smith/Jacqueline Hazard Bridgeman,1015
Aldous Huxley/Michael Horowitz/Cynthia Palmer,1016
Elspeth Huxley,1017
Lauren Weisberger,1018
Julie Mullaney,1019
John Knowles/David Levithan,1020
Anna Quindlen,1021
Kaye Gibbons,1022
Alice Hoffman,1023
Maya Angelou,1024
Jacquelyn Mitchard,1025
Lalita Tademy,1026
Billie Letts,1027
Katherine E. Krohn,1028
Christina Schwarz,1029
Ann-Marie MacDonald,1030
Pearl Cleage,1031
Sue Miller,1032
Melinda Haynes,1033
Edwidge Danticat,1034
Jane Hamilton,1035
Elizabeth Berg,1036
Anita Shreve,1037
Maeve Binchy,1038
Ernest J. Gaines,1039
Toni Morrison,1040
Bill Cosby/Varnette P. Honeywood,1041
Wally Lamb,1042
Joyce Carol Oates,1043
Jane Hamilton/Frank  Muller/C.J. Critt,1044
Bill Cosby/Varnette P. Honeywood/Varnette Hon Eywood,1045
Rohinton Mistry,1046
Bill Cosby/Varnette P. Honeywood/Varnette Honeywood,1047
Janet Fitch,1048
Alan Paton,1049
Gabriel García Márquez/Gregory Rabassa,1050
Barbara Kingsolver,1051
Wally Lamb/Inge de Heer,1052
Paul Kengor,1053
Dinesh D'Souza,1054
Edith Wharton/Elizabeth Strout,1055
Edith Wharton/Louis Auchincloss,1056
Oscar Wilde/Merlin Holland,1057
Richard Ellmann,1058
Oscar Wilde,1059
Oscar Wilde/Jeffrey Eugenides,1060
Oscar Wilde/Hesketh Pearson,1061
Ravi Zacharias,1062
Don Rosa,1063
Marvin Kaye,1064
Don Rosa/Carl Barks/Lars Jensen/Pat McGreal/Carol McGreal/Frank Jonker/Romano Scarpa/Mau Heymans/José Massaroli,1065
Jean Shepherd,1066
Tim Dowley/Roger Langton,1067
Jane Werner Watson/Eloise Wilkin,1068
Charles Dickens/P.J. Lynch,1069
Charles Dickens/Michael Patrick Hearn/John Leech,1070
Jane Parker Resnick/Christian Birmingham,1071
Charles Dickens/Hablot Knight Browne/David Gates,1072
Charles Dickens/Michael Slater,1073
John Grisham/Jorma-Veikko Sappinen,1074
Robin Waterfield/John Grisham,1075
John Grisham/Michael Beck/Frank  Muller,1076
Diana Gabaldon,1077
Kathleen Winsor,1078
Paula Danziger/Tony Ross,1079
Margaret Weis,1080
Stephen King/Ned Dameron,1081
Dugald A. Steer/Douglas Carrel,1082
Kaza Kingsley/Melvyn Grant,1083
James A. Hetley,1084
Christopher Stasheff/William R. Forstchen/Nick DiChario/S.N. Lewitt/Bill Fawcett/Mike Resnick/Mickey Zucker Reichert/S.M. Stirling/Diane Duane/Jody Lynn Nye/Roland J. Green/Teresa Patterson/Judith R. Conly,1085
Patricia Thomas/Wallace Tripp,1086
Roland H. Bainton,1087
Stephen King/Joachim Körber,1088
Stephen King/Jerry N. Uelsmann,1089
Stephen King/Ron McLarty,1090
Edward W. Said,1091
Jhumpa Lahiri,1092
David L. Holmes,1093
Ann Brashares,1094
George Orwell/Thomas Pynchon,1095
George Orwell/Christopher Hitchens,1096
George Orwell/Erich Fromm,1097
George Orwell,1098
Aldous Huxley/Christopher Hitchens,1099
David Nasaw,1100
Naguib Mahfouz,1101
Naguib Mahfouz/Peter Theroux,1102
Naguib Mahfouz/Tagreid Abu-Hassabo,1103
Naguib Mahfouz/Frances Liardet,1104
Naguib Mahfouz/Trevor Le Gassick,1105
Naguib Mahfouz/Catherine Cobham/Naguib Mahfouz,1106
Naguib Mahfouz/Surgana/Naguib Mahfouz,1107
Ruud van der Rol/Rian Verhoeven/Anna Quindlen/Anne Frank/Tony   Langham/Plym Peters,1108
Miep Gies/Alison Leslie Gold,1109
Frances Goodrich/Albert Hackett/Wendy Kesselman,1110
Johanna Hurwitz/Vera Rosenberry,1111
Rosetta James,1112
Robert Penn Warren,1113
L. David Allen,1114
Robert Penn Warren/James A. Perkins/James A. Grimshaw,1115
Ian King/Lou Schuler/Frederick Deluvier,1116
Richard P. Feynman,1117
Richard P. Feynman/Robert B. Leighton/Matthew L. Sands,1118
Richard P. Feynman/Michelle Feynman,1119
Faïza Guène,1120
Steve Wozniak/Gina Smith,1121
William McDonough/Michael Braungart,1122
James Patterson,1123
Michael B. Oren,1124
Bernard Williams,1125
Jean Nienkamp,1126
Jahan Ramazani/Richard Ellmann/Robert O'Clair,1127
Gillian Avery,1128
Kenneth Grahame/Gillian Avery,1129
Gillian Avery/Everyman's Library/Thomas Benwick,1130
Richard M. Weaver,1131
Harvey Mansfield,1132
Anton Chekhov/Richard Pevear/Larissa Volokhonsky,1133
Maria Skobtsova/Richard Pevear,1134
Tom Clancy/David Dukes,1135
Le Ly Hayslip/James Hayslip/Jenny Wurts,1136
Le Ly Hayslip/Jay Wurts,1137
Craig Scharlin/Lilia V. Villanueva,1138
Anne Moody,1139
Judith Viorst/Laura Gibson,1140
Christopher Fowler,1141
Steven Pinker,1142
Steven Pinker/Jacques A. Mehler,1143
Lavigne,1144
Samuel J. Leffler/Marshall Kirk McKusick/Michael J. Karels,1145
Stuart Woods,1146
James C. Mitchell,1147
Jorge Luis Borges/Andrew Hurley,1148
Jorge Luis Borges,1149
William Makepeace Thackeray/John Carey,1150
William Makepeace Thackeray/Nicholas Dames,1151
William Makepeace Thackeray,1152
Alan Moore/David   Lloyd,1153
Thomas Pynchon/Carlos Martín Ramírez,1154
V.C. Andrews,1155
Steve Moore/Lilly Wachowski/Lana Wachowski/Alan Moore,1156
Steven Weisenburger,1157
Anthony Hern/Ian Fleming/Henry Gammidge/John McLusky,1158
Chris          Jones/Jonathan Newman/Cara Williams,1159
Carlos Marighella,1160
Christopher   Duncan,1161
V.S. Naipaul,1162
Shiva Naipaul,1163
Bruce Alvin King,1164
Richard Slotkin,1165
Julie E. Czerneda,1166
Pat Barker,1167
Mary Doria Russell,1168
Rob Kidd/Walt Disney Company,1169
Rob Kidd/Jean-Paul Orpinas/Walt Disney Company,1170
Rob Kidd/Jean-Paul Orpinas,1171
Wilkie Collins/Matthew Sweet,1172
Wilkie Collins,1173
Wilkie Collins/Maria K. Bachman/Don Richard Cox,1174
Wilkie Collins/Camille Cauti,1175
National Commission on Terrorist Attacks Upon The United States,1176
J.R.R. Tolkien/Douglas A. Anderson,1177
Harry Graham/Frank J. Moore/D. Streamer,1178
Pablo Neruda/Mark Eisner/Lawrence Ferlinghetti/Robert Hass/Stephen Mitchell/Alastair Reid/Forrest Gander/Jack Hirschman/Stephen Kessler/John Felstiner,1179
Pablo Neruda/W.S. Merwin/Cristina García,1180
Pablo Neruda,1181
Michael Ondaatje,1182
Stacy Horn,1183
Hermann Hesse/Leila Vennewitz,1184
Edward Lear/Simcha Shtull,1185
Wilbur Smith,1186
Chris Chester,1187
Ben Mikaelsen,1188
Janette Oke,1189
Fran Leeper Buss/Daisy Cubias,1190
Karen Hesse/Evon Zerbetz/Kim McGillivray,1191
Li Bai/Du Fu/Arthur Cooper/Shui Chien-Tung,1192
J.K. Rowling/J.K.羅琳/皇冠編譯組/張定綺/彭倩文/趙丕慧/林靜華,1193
J.K. Rowling/J.K.羅琳/彭倩文,1194
Wang Wei/Li Bai/Li Ho/Li Shang-yin/David        Young,1195
Charles Rembar,1196
Monica Furlong,1197
Judy Tam Sargent/Sonia Nordenson,1198
Erich Maria Remarque,1199
Daniel Defoe/L.J. Swingle,1200
Jonathan Shay,1201
Jacques Derrida/Pascale-Anne Brault/Michael Naas,1202
Diana Cooper,1203
John Julius Norwich,1204
Hermann Hesse/Susan Bernofsky/Tom Robbins,1205
Hermann Hesse/Joachim Neugroschel/Ralph Freedman,1206
Hermann Hesse,1207
Wilkie Collins/Carolyn G. Heilbrun,1208
Wilkie Collins/P.D. James,1209
Robert L. O'Connell,1210
Frances J. Roberts,1211
Kay Arthur,1212
Bill Potter/Stephen Lang,1213
Jean Houston,1214
Sherman Alexie,1215
Cormac McCarthy,1216
Rose Tremain,1217
Primo Levi,1218
Primo Levi/Stuart J. Woolf/Philip Roth,1219
Primo Levi/Stuart J. Woolf,1220
Primo Levi/William Weaver/Ruth Feldman/Ruth Tenzer Feldman,1221
Ian Thomson,1222
Emily Brontë,1223
J.M. Coetzee,1224
J.M. Coetzee/Amy Gutmann/Peter Singer/Wendy Doniger/Barbara Smuts/Marjorie Garber,1225
Sigrid Undset/Tiina Nunnally/Sherrill Harbison,1226
Sigrid Undset/Tiina Nunnally/Brad Leithauser,1227
Sigrid Undset/Arthur G. Chater,1228
Sigrid Undset/Tiina Nunnally,1229
Sigrid Undset,1230
Sigrid Undset/Tim Page/Tiina Nunnally/Naomi Walford,1231
Sigrid Undset/Sherrill Harbison/Arthur G. Chater,1232
David Malouf,1233
Sébastien Japrisot,1234
Sebastian Faulks,1235
Wilfred Owen/Cecil Day-Lewis,1236
Friedrich A. Hayek,1237
R.A. Salvatore,1238
Jamie Jensen,1239
Diana Wynne Jones,1240
Allen Ginsberg/William Carlos Williams,1241
Truddi Chase/Robert A. Phillips,1242
Hayao Miyazaki/Yuji Oniki/Joe Hisaishi,1243
Allen Ginsberg/Barry Miles,1244
America's Test Kitchen,1245
Roald Dahl/Quentin Blake,1246
Richard R. George/Roald Dahl,1247
Roald Dahl,1248
Roald Dahl/Jeremy Treglown,1249
Kazuo Ishiguro,1250
Kazuo Ishiguro/Rosalyn Landor,1251
Eva Brann,1252
Plato/Eva Brann/Peter Kalkavage/Eric Salem,1253
Michael Vitez/Tom Gralish/Sylvester Stallone,1254
Dixie Cash,1255
Sylvia Browne/Lindsay Harrison,1256
Sylvia Browne,1257
Janet Evanovich/Lorelei King,1258
David Foster Wallace,1259
Walter Scott/Graham Tulloch,1260
Marianna Mayer/Walter Scott/John Rush,1261
Elizabeth L. Fuller,1262
Dave R. Palmer,1263
George Washington,1264
Peter A. Lillback/Jerry Newcombe,1265
Walter Scott/Claire Lamont,1266
Walter Scott/Nicola J. Watson,1267
Walter Scott/Lockhart Bogle,1268
Elizabeth Wurtzel,1269
James Mangold/Anna Hamilton Phelan/Lisa Loomer/Susanna Kaysen,1270
James N. Frey,1271
Patricia Cornwell,1272
Patricia Daniels Cornwell/Patricia Cornwell,1273
Patricia Cornwell/Carolyn McCormick,1274
Patricia Cornwell/C.J. Critt,1275
Patricia Cornwell/Kate Burton,1276
John Saul,1277
Saul Williams,1278
Saul Leiter/Martin Harrison,1279
Saul Bellow/Philip Roth,1280
John Saul/Joe Blades,1281
James Patterson/مریم کاظمی‌تبار,1282
Linda Jones,1283
Mark Leyner/Billy Goldberg,1284
Candace Bushnell,1285
Allen Carr,1286
Siegfried Engelmann/Phyllis Haddox/Elaine Bruner,1287
Jim Henson/Cheryl Henson,1288
Sherrilyn Kenyon/Jaid Black/Kresley Cole,1289
Jasper Fforde,1290
Renee Baron/Elizabeth Wagele,1291
Crissy Trask/Mike Clelland,1292
Dallas Willard,1293
Dante Alighieri/John Ciardi,1294
Dante Alighieri/Allen Mandelbaum/Eugenio Montale,1295
Karen Kingsbury,1296
Julie Otsuka,1297
David Noonan,1298
Mary K. Baxter/T.L. Lowery,1299
Roald Dahl/Artists and Writers Guild/Walt Disney Company/Leonard Maltin,1300
Lyle Saxon/Edward Dreyer/Robert Tallant,1301
Eckhart Tolle,1302
Douglas Clegg,1303
Christopher Golden,1304
Hope S. Warshaw/Warshaw Hope,1305
R. de Roussy de Sales,1306
Douglas Downing,1307
Peter Biskind,1308
David Mitchell,1309
Liam Callanan,1310
William Camann/Kathryn    Alexander,1311
John A. McDougall/Mary McDougall,1312
David A. Stewart/Jessalyn Little/Elizabeth     Stewart,1313
William Shakespeare/Alan Durband,1314
John Sandford,1315
Jean Sasson,1316
Fodor's Travel Publications Inc./Sarah Gold,1317
Barbara Bretton/Emilie Rose/Isabel Sharpe,1318
Plum Sykes,1319
Mavis Applewater,1320
Nora Kelly,1321
Estelle B. Freedman,1322
Jean Marzollo/Nancy Sheehan,1323
Kurt Vonnegut Jr./David Strathairn/Maria Tucci/Bill Irwin/Tony    Roberts/Dylan Baker,1324
Richard Nelson Bolles,1325
Michael Neill,1326
Laura Esquivel/Thomas  Christensen/Carol Christensen,1327
Laura Esquivel/Yareli Arizmendi,1328
Laura Esquivel,1329
Jane Austen/Fiona Stafford,1330
Emma Holly,1331
Esther Schor,1332
Sue Monk Kidd,1333
Henri J.M. Nouwen/Sue Monk Kidd,1334
Bryan Sykes,1335
Wanda Sykes,1336
Charles J. Sykes,1337
Eric Sykes,1338
CliffsNotes/Michael McMahon,1339
William Shakespeare/Amanda Root/Arkangel Cast/Roy Hudd/David Harewood,1340
William Shakespeare/Roma Gill/B. Litt,1341
William Shakespeare/Roma Gill,1342
Kathryn Lasky/Richard Cowdrey,1343
Kathryn Lasky,1344
Alexander McCall Smith,1345
Alexander McCall Smith/Lisette Lecat,1346
Murasaki Shikibu/Edward G. Seidensticker,1347
Yoshitaka Amano/Murasaki Shikibu/Rachel Nacth/Anri Itō/Junichi Imura,1348
Murasaki Shikibu/Masayuki Miyata/Jakuchō Seitouchi/Donald Keene/H. Mack Horton/Ayako Watanabe/Michiko Hiraoka,1349
Adam Gopnik,1350
Émile Zola/Ernest Alfred Vizetelly/Henry Vizetelly,1351
Richard A. Hawley/John Irving,1352
Philip K. Dick,1353
K.A. Applegate/Katherine Applegate,1354
Tracy Kidder,1355
Peter Cozzens,1356
Bruce Catton/E.B. Long,1357
John Dos Passos,1358
John Dos Passos/E.L. Doctorow,1359
Adam Gopnik/Omar Rayyan,1360
Fyodor Dostoyevsky/Ignat Avsey,1361
Fyodor Dostoyevsky/Constance Garnett/Charles Guignon,1362
Alexandre Dumas/Robin Buss,1363
Alexandre Dumas/Brantley Johnson/Margaret Brantley,1364
Alexandre Dumas/Lorenzo Carcaterra,1365
Fyodor Dostoyevsky/Andrew R. MacAndrew/Konstantin Mochulsky,1366
Fyodor Dostoyevsky/Leonard Stanton/James D. Hardy Jr./Sidney Monas/Robin Feuer Miller,1367
Lawrence M. Friedman,1368
Elliott Currie,1369
James Lamar Roberts/Fyodor Dostoyevsky/CliffsNotes,1370
Cesare Beccaria/David Young,1371
Fyodor Dostoyevsky/George Gibian/Jessie Coulson,1372
Katherine Beckett/Theodore Sasson,1373
Alexandre Dumas fils/David Coward,1374
Alexandre Dumas/Julie Rose/Lorenzo Carcaterra,1375
Jeffrey Archer,1376
Frances Mayes,1377
Donald Miller,1378
Henri J.M. Nouwen/Michael    Ford,1379
Kate Sedley,1380
Jenna Jameson/Neil Strauss,1381
